year,age,gender,geo,geo_name,deaths,population
2015,Aged 75-79,0,E12000009,South West,6306,210685
2015,Aged 80-84,0,E12000009,South West,9186,159409
2015,Aged 85-89,0,E12000009,South West,11182,102752
2015,Aged 90 and over,0,E12000009,South West,14443,62675
2015,Aged under 1,1,E12000009,South West,124,29638
2015,Aged 1 to 4,1,E12000009,South West,25,125911
2015,Aged 5 to 9,1,E12000009,South West,9,155539
2015,Aged 10-14,1,E12000009,South West,18,145294
2015,Aged 15-19,1,E12000009,South West,38,162011
2015,Aged 20-24,1,E12000009,South West,90,175876
2015,Aged 25-29,1,E12000009,South West,100,163982
2015,Aged 30-34,1,E12000009,South West,125,159138
2015,Aged 35-39,1,E12000009,South West,176,152542
2015,Aged 40-44,1,E12000009,South West,288,170030
2015,Aged 45-49,1,E12000009,South West,458,190788
2015,Aged 50-54,1,E12000009,South West,619,192630
2015,Aged 55-59,1,E12000009,South West,928,170290
2015,Aged 60-64,1,E12000009,South West,1361,157354
2015,Aged 65-69,1,E12000009,South West,2136,173096
2015,Aged 70-74,1,E12000009,South West,2795,131894
2015,Aged 75-79,1,E12000009,South West,3492,98503
2015,Aged 80-84,1,E12000009,South West,4746,69343
2015,Aged 85-89,1,E12000009,South West,5004,39593
2015,Aged 90 and over,1,E12000009,South West,4656,18667
2015,Aged under 1,2,E12000009,South West,88,28001
2015,Aged 1 to 4,2,E12000009,South West,13,119489
2015,Aged 5 to 9,2,E12000009,South West,5,148313
2015,Aged 10-14,2,E12000009,South West,11,138759
2015,Aged 15-19,2,E12000009,South West,36,154533
2015,Aged 20-24,2,E12000009,South West,43,168166
2015,Aged 25-29,2,E12000009,South West,56,162224
2015,Aged 30-34,2,E12000009,South West,59,161977
2015,Aged 35-39,2,E12000009,South West,76,155605
2015,Aged 40-44,2,E12000009,South West,167,175930
2015,Aged 45-49,2,E12000009,South West,305,197778
2015,Aged 50-54,2,E12000009,South West,457,198991
2015,Aged 55-59,2,E12000009,South West,611,177068
2015,Aged 60-64,2,E12000009,South West,914,167274
2015,Aged 65-69,2,E12000009,South West,1461,183528
2015,Aged 70-74,2,E12000009,South West,1958,142317
2015,Aged 75-79,2,E12000009,South West,2814,112182
2015,Aged 80-84,2,E12000009,South West,4440,90066
2015,Aged 85-89,2,E12000009,South West,6178,63159
2015,Aged 90 and over,2,E12000009,South West,9787,44008
2015,Aged under 1,0,W92000004,Wales,123,33402
2015,Aged 1 to 4,0,W92000004,Wales,19,140868
2015,Aged 5 to 9,0,W92000004,Wales,12,177932
2015,Aged 10-14,0,W92000004,Wales,13,165333
2015,Aged 15-19,0,W92000004,Wales,54,183535
2015,Aged 20-24,0,W92000004,Wales,76,205460
2015,Aged 25-29,0,W92000004,Wales,125,189436
2015,Aged 30-34,0,W92000004,Wales,166,181285
2015,Aged 35-39,0,W92000004,Wales,207,170923
2015,Aged 40-44,0,W92000004,Wales,314,190450
2015,Aged 45-49,0,W92000004,Wales,501,214091
2015,Aged 50-54,0,W92000004,Wales,785,219010
2015,Aged 55-59,0,W92000004,Wales,1078,196336
2015,Aged 60-64,0,W92000004,Wales,1623,184019
2015,Aged 65-69,0,W92000004,Wales,2565,194686
2015,Aged 70-74,0,W92000004,Wales,3309,149600
2015,Aged 75-79,0,W92000004,Wales,4208,114476
2015,Aged 80-84,0,W92000004,Wales,5316,83156
2015,Aged 85-89,0,W92000004,Wales,5952,49871
2015,Aged 90 and over,0,W92000004,Wales,6752,28870
2015,Aged under 1,1,W92000004,Wales,78,17091
2015,Aged 1 to 4,1,W92000004,Wales,11,72139
2015,Aged 5 to 9,1,W92000004,Wales,8,91242
2015,Aged 10-14,1,W92000004,Wales,6,85004
2015,Aged 15-19,1,W92000004,Wales,37,94223
2015,Aged 20-24,1,W92000004,Wales,56,104817
2015,Aged 25-29,1,W92000004,Wales,85,94657
2015,Aged 30-34,1,W92000004,Wales,121,89426
2015,Aged 35-39,1,W92000004,Wales,127,84763
2015,Aged 40-44,1,W92000004,Wales,189,93399
2015,Aged 45-49,1,W92000004,Wales,307,104721
2015,Aged 50-54,1,W92000004,Wales,450,107523
2015,Aged 55-59,1,W92000004,Wales,606,96204
2015,Aged 60-64,1,W92000004,Wales,950,89962
2015,Aged 65-69,1,W92000004,Wales,1478,95373
2015,Aged 70-74,1,W92000004,Wales,1869,72017
2015,Aged 75-79,1,W92000004,Wales,2407,53116
2015,Aged 80-84,1,W92000004,Wales,2684,35945
2015,Aged 85-89,1,W92000004,Wales,2571,18898
2015,Aged 90 and over,1,W92000004,Wales,2052,8227
2015,Aged under 1,2,W92000004,Wales,45,16311
2015,Aged 1 to 4,2,W92000004,Wales,8,68729
2015,Aged 5 to 9,2,W92000004,Wales,4,86690
2015,Aged 10-14,2,W92000004,Wales,7,80329
2015,Aged 15-19,2,W92000004,Wales,17,89312
2015,Aged 20-24,2,W92000004,Wales,20,100643
2015,Aged 25-29,2,W92000004,Wales,40,94779
2015,Aged 30-34,2,W92000004,Wales,45,91859
2015,Aged 35-39,2,W92000004,Wales,80,86160
2015,Aged 40-44,2,W92000004,Wales,125,97051
2015,Aged 45-49,2,W92000004,Wales,194,109370
2015,Aged 50-54,2,W92000004,Wales,335,111487
2015,Aged 55-59,2,W92000004,Wales,472,100132
2015,Aged 60-64,2,W92000004,Wales,673,94057
2015,Aged 65-69,2,W92000004,Wales,1087,99313
2015,Aged 70-74,2,W92000004,Wales,1440,77583
2015,Aged 75-79,2,W92000004,Wales,1801,61360
2015,Aged 80-84,2,W92000004,Wales,2632,47211
2015,Aged 85-89,2,W92000004,Wales,3381,30973
2015,Aged 90 and over,2,W92000004,Wales,4700,20643
2016,Aged under 1,0,E12000001,North East,99,28549
2016,Aged 1 to 4,0,E12000001,North East,21,118560
2016,Aged 5 to 9,0,E12000001,North East,8,151905
2016,Aged 10-14,0,E12000001,North East,12,138658
2016,Aged 15-19,0,E12000001,North East,37,150229
2016,Aged 20-24,0,E12000001,North East,68,178319
2016,Aged 25-29,0,E12000001,North East,106,164143
2016,Aged 30-34,0,E12000001,North East,169,161865
2016,Aged 35-39,0,E12000001,North East,195,151642
2016,Aged 40-44,0,E12000001,North East,264,155684
2016,Aged 45-49,0,E12000001,North East,492,182529
2016,Aged 50-54,0,E12000001,North East,653,193883
2016,Aged 55-59,0,E12000001,North East,975,179117
2016,Aged 60-64,0,E12000001,North East,1473,157383
2016,Aged 65-69,0,E12000001,North East,2225,160287
2016,Aged 70-74,0,E12000001,North East,2737,119384
2016,Aged 75-79,0,E12000001,North East,3703,94519
2016,Aged 80-84,0,E12000001,North East,4681,69386
2016,Aged 85-89,0,E12000001,North East,4977,40642
2016,Aged 90 and over,0,E12000001,North East,4941,21569
2016,Aged under 1,1,E12000001,North East,51,14742
2016,Aged 1 to 4,1,E12000001,North East,10,61208
2016,Aged 5 to 9,1,E12000001,North East,4,77875
2016,Aged 10-14,1,E12000001,North East,7,71054
2016,Aged 15-19,1,E12000001,North East,26,76458
2016,Aged 20-24,1,E12000001,North East,55,90533
2016,Aged 25-29,1,E12000001,North East,75,81121
2016,Aged 30-34,1,E12000001,North East,116,79119
2016,Aged 35-39,1,E12000001,North East,136,74480
2016,Aged 40-44,1,E12000001,North East,172,76223
2016,Aged 45-49,1,E12000001,North East,275,89224
2016,Aged 50-54,1,E12000001,North East,377,95084
2016,Aged 55-59,1,E12000001,North East,545,87714
2016,Aged 60-64,1,E12000001,North East,844,77399
2016,Aged 65-69,1,E12000001,North East,1327,77930
2016,Aged 70-74,1,E12000001,North East,1475,57299
2016,Aged 75-79,1,E12000001,North East,2005,42807
2016,Aged 80-84,1,E12000001,North East,2345,29671
2016,Aged 85-89,1,E12000001,North East,2181,15366
2016,Aged 90 and over,1,E12000001,North East,1598,6387
2016,Aged under 1,2,E12000001,North East,48,13807
2016,Aged 1 to 4,2,E12000001,North East,11,57352
2016,Aged 5 to 9,2,E12000001,North East,4,74030
2016,Aged 10-14,2,E12000001,North East,5,67604
2016,Aged 15-19,2,E12000001,North East,11,73771
2016,Aged 20-24,2,E12000001,North East,13,87786
2016,Aged 25-29,2,E12000001,North East,31,83022
2016,Aged 30-34,2,E12000001,North East,53,82746
2016,Aged 35-39,2,E12000001,North East,59,77162
2016,Aged 40-44,2,E12000001,North East,92,79461
2016,Aged 45-49,2,E12000001,North East,217,93305
2016,Aged 50-54,2,E12000001,North East,276,98799
2016,Aged 55-59,2,E12000001,North East,430,91403
2016,Aged 60-64,2,E12000001,North East,629,79984
2016,Aged 65-69,2,E12000001,North East,898,82357
2016,Aged 70-74,2,E12000001,North East,1262,62085
2016,Aged 75-79,2,E12000001,North East,1698,51712
2016,Aged 80-84,2,E12000001,North East,2336,39715
2016,Aged 85-89,2,E12000001,North East,2796,25276
2016,Aged 90 and over,2,E12000001,North East,3343,15182
2016,Aged under 1,0,E12000002,North West,419,86308
2016,Aged 1 to 4,0,E12000002,North West,60,352175
2016,Aged 5 to 9,0,E12000002,North West,33,443590
2016,Aged 10-14,0,E12000002,North West,46,407118
2016,Aged 15-19,0,E12000002,North West,115,418130
2016,Aged 20-24,0,E12000002,North West,169,468565
2016,Aged 25-29,0,E12000002,North West,234,483580
2016,Aged 30-34,0,E12000002,North West,344,474030
2016,Aged 35-39,0,E12000002,North West,478,439679
2016,Aged 40-44,0,E12000002,North West,784,450424
2016,Aged 45-49,0,E12000002,North West,1337,515080
2016,Aged 50-54,0,E12000002,North West,1918,520724
2016,Aged 55-59,0,E12000002,North West,2578,459725
2016,Aged 60-64,0,E12000002,North West,3543,397221
2016,Aged 65-69,0,E12000002,North West,5718,413725
2016,Aged 70-74,0,E12000002,North West,7145,317512
2016,Aged 75-79,0,E12000002,North West,9183,245263
2016,Aged 80-84,0,E12000002,North West,11751,176982
2016,Aged 85-89,0,E12000002,North West,12406,105677
2016,Aged 90 and over,0,E12000002,North West,13054,58633
2016,Aged under 1,1,E12000002,North West,220,44319
2016,Aged 1 to 4,1,E12000002,North West,33,180581
2016,Aged 5 to 9,1,E12000002,North West,15,227418
2016,Aged 10-14,1,E12000002,North West,29,209200
2016,Aged 15-19,1,E12000002,North West,74,212844
2016,Aged 20-24,1,E12000002,North West,114,234258
2016,Aged 25-29,1,E12000002,North West,163,238137
2016,Aged 30-34,1,E12000002,North West,201,233284
2016,Aged 35-39,1,E12000002,North West,279,217933
2016,Aged 40-44,1,E12000002,North West,478,223186
2016,Aged 45-49,1,E12000002,North West,811,254865
2016,Aged 50-54,1,E12000002,North West,1135,257085
2016,Aged 55-59,1,E12000002,North West,1528,228114
2016,Aged 60-64,1,E12000002,North West,2072,196884
2016,Aged 65-69,1,E12000002,North West,3307,202643
2016,Aged 70-74,1,E12000002,North West,4068,152261
2016,Aged 75-79,1,E12000002,North West,5009,112360
2016,Aged 80-84,1,E12000002,North West,5933,75636
2016,Aged 85-89,1,E12000002,North West,5298,39679
2016,Aged 90 and over,1,E12000002,North West,4091,17139
2016,Aged under 1,2,E12000002,North West,199,41989
2016,Aged 1 to 4,2,E12000002,North West,27,171594
2016,Aged 5 to 9,2,E12000002,North West,18,216172
2016,Aged 10-14,2,E12000002,North West,17,197918
2016,Aged 15-19,2,E12000002,North West,41,205286
2016,Aged 20-24,2,E12000002,North West,55,234307
2016,Aged 25-29,2,E12000002,North West,71,245443
2016,Aged 30-34,2,E12000002,North West,143,240746
2016,Aged 35-39,2,E12000002,North West,199,221746
2016,Aged 40-44,2,E12000002,North West,306,227238
2016,Aged 45-49,2,E12000002,North West,526,260215
2016,Aged 50-54,2,E12000002,North West,783,263639
2016,Aged 55-59,2,E12000002,North West,1050,231611
2016,Aged 60-64,2,E12000002,North West,1471,200337
2016,Aged 65-69,2,E12000002,North West,2411,211082
2016,Aged 70-74,2,E12000002,North West,3077,165251
2016,Aged 75-79,2,E12000002,North West,4174,132903
2016,Aged 80-84,2,E12000002,North West,5818,101346
2016,Aged 85-89,2,E12000002,North West,7108,65998
2016,Aged 90 and over,2,E12000002,North West,8963,41494
2016,Aged under 1,0,E12000003,Yorkshire and The Humber,234,64028
2016,Aged 1 to 4,0,E12000003,Yorkshire and The Humber,39,262092
2016,Aged 5 to 9,0,E12000003,Yorkshire and The Humber,22,331479
2016,Aged 10-14,0,E12000003,Yorkshire and The Humber,30,304376
2016,Aged 15-19,0,E12000003,Yorkshire and The Humber,78,321975
2016,Aged 20-24,0,E12000003,Yorkshire and The Humber,159,377565
2016,Aged 25-29,0,E12000003,Yorkshire and The Humber,185,355099
2016,Aged 30-34,0,E12000003,Yorkshire and The Humber,232,346839
2016,Aged 35-39,0,E12000003,Yorkshire and The Humber,348,325380
2016,Aged 40-44,0,E12000003,Yorkshire and The Humber,525,334892
2016,Aged 45-49,0,E12000003,Yorkshire and The Humber,843,383252
2016,Aged 50-54,0,E12000003,Yorkshire and The Humber,1173,380034
2016,Aged 55-59,0,E12000003,Yorkshire and The Humber,1722,339579
2016,Aged 60-64,0,E12000003,Yorkshire and The Humber,2448,295905
2016,Aged 65-69,0,E12000003,Yorkshire and The Humber,3994,307668
2016,Aged 70-74,0,E12000003,Yorkshire and The Humber,4944,236570
2016,Aged 75-79,0,E12000003,Yorkshire and The Humber,6678,181650
2016,Aged 80-84,0,E12000003,Yorkshire and The Humber,8600,134619
2016,Aged 85-89,0,E12000003,Yorkshire and The Humber,9216,80365
2016,Aged 90 and over,0,E12000003,Yorkshire and The Humber,10043,44691
2016,Aged under 1,1,E12000003,Yorkshire and The Humber,127,32995
2016,Aged 1 to 4,1,E12000003,Yorkshire and The Humber,22,134072
2016,Aged 5 to 9,1,E12000003,Yorkshire and The Humber,11,169901
2016,Aged 10-14,1,E12000003,Yorkshire and The Humber,13,155627
2016,Aged 15-19,1,E12000003,Yorkshire and The Humber,58,163511
2016,Aged 20-24,1,E12000003,Yorkshire and The Humber,113,190500
2016,Aged 25-29,1,E12000003,Yorkshire and The Humber,128,175627
2016,Aged 30-34,1,E12000003,Yorkshire and The Humber,153,171002
2016,Aged 35-39,1,E12000003,Yorkshire and The Humber,216,162099
2016,Aged 40-44,1,E12000003,Yorkshire and The Humber,329,166685
2016,Aged 45-49,1,E12000003,Yorkshire and The Humber,507,189965
2016,Aged 50-54,1,E12000003,Yorkshire and The Humber,649,188815
2016,Aged 55-59,1,E12000003,Yorkshire and The Humber,1028,168519
2016,Aged 60-64,1,E12000003,Yorkshire and The Humber,1456,146620
2016,Aged 65-69,1,E12000003,Yorkshire and The Humber,2342,150242
2016,Aged 70-74,1,E12000003,Yorkshire and The Humber,2848,113123
2016,Aged 75-79,1,E12000003,Yorkshire and The Humber,3622,82991
2016,Aged 80-84,1,E12000003,Yorkshire and The Humber,4348,57301
2016,Aged 85-89,1,E12000003,Yorkshire and The Humber,4071,30161
2016,Aged 90 and over,1,E12000003,Yorkshire and The Humber,3278,13228
2016,Aged under 1,2,E12000003,Yorkshire and The Humber,107,31033
2016,Aged 1 to 4,2,E12000003,Yorkshire and The Humber,17,128020
2016,Aged 5 to 9,2,E12000003,Yorkshire and The Humber,11,161578
2016,Aged 10-14,2,E12000003,Yorkshire and The Humber,17,148749
2016,Aged 15-19,2,E12000003,Yorkshire and The Humber,20,158464
2016,Aged 20-24,2,E12000003,Yorkshire and The Humber,46,187065
2016,Aged 25-29,2,E12000003,Yorkshire and The Humber,57,179472
2016,Aged 30-34,2,E12000003,Yorkshire and The Humber,79,175837
2016,Aged 35-39,2,E12000003,Yorkshire and The Humber,132,163281
2016,Aged 40-44,2,E12000003,Yorkshire and The Humber,196,168207
2016,Aged 45-49,2,E12000003,Yorkshire and The Humber,336,193287
2016,Aged 50-54,2,E12000003,Yorkshire and The Humber,524,191219
2016,Aged 55-59,2,E12000003,Yorkshire and The Humber,694,171060
2016,Aged 60-64,2,E12000003,Yorkshire and The Humber,992,149285
2016,Aged 65-69,2,E12000003,Yorkshire and The Humber,1652,157426
2016,Aged 70-74,2,E12000003,Yorkshire and The Humber,2096,123447
2016,Aged 75-79,2,E12000003,Yorkshire and The Humber,3056,98659
2016,Aged 80-84,2,E12000003,Yorkshire and The Humber,4252,77318
2016,Aged 85-89,2,E12000003,Yorkshire and The Humber,5145,50204
2016,Aged 90 and over,2,E12000003,Yorkshire and The Humber,6765,31463
2016,Aged under 1,0,E12000004,East Midlands,215,53611
2016,Aged 1 to 4,0,E12000004,East Midlands,27,221000
2016,Aged 5 to 9,0,E12000004,East Midlands,13,282381
2016,Aged 10-14,0,E12000004,East Midlands,22,259392
2016,Aged 15-19,0,E12000004,East Midlands,66,280636
2016,Aged 20-24,0,E12000004,East Midlands,121,322358
2016,Aged 25-29,0,E12000004,East Midlands,143,296062
2016,Aged 30-34,0,E12000004,East Midlands,183,292572
2016,Aged 35-39,0,E12000004,East Midlands,248,283578
2016,Aged 40-44,0,E12000004,East Midlands,432,298616
2016,Aged 45-49,0,E12000004,East Midlands,662,342535
2016,Aged 50-54,0,E12000004,East Midlands,1032,342177
2016,Aged 55-59,0,E12000004,East Midlands,1461,299620
2016,Aged 60-64,0,E12000004,East Midlands,2001,264918
2016,Aged 65-69,0,E12000004,East Midlands,3312,280359
2016,Aged 70-74,0,E12000004,East Midlands,4284,220976
2016,Aged 75-79,0,E12000004,East Midlands,5538,160311
2016,Aged 80-84,0,E12000004,East Midlands,7016,117176
2016,Aged 85-89,0,E12000004,East Midlands,8093,72053
2016,Aged 90 and over,0,E12000004,East Midlands,9158,41284
2016,Aged under 1,1,E12000004,East Midlands,116,27315
2016,Aged 1 to 4,1,E12000004,East Midlands,14,113195
2016,Aged 5 to 9,1,E12000004,East Midlands,10,144668
2016,Aged 10-14,1,E12000004,East Midlands,12,132906
2016,Aged 15-19,1,E12000004,East Midlands,44,143222
2016,Aged 20-24,1,E12000004,East Midlands,97,164274
2016,Aged 25-29,1,E12000004,East Midlands,104,146997
2016,Aged 30-34,1,E12000004,East Midlands,120,143688
2016,Aged 35-39,1,E12000004,East Midlands,155,140632
2016,Aged 40-44,1,E12000004,East Midlands,269,147756
2016,Aged 45-49,1,E12000004,East Midlands,386,169327
2016,Aged 50-54,1,E12000004,East Midlands,611,169513
2016,Aged 55-59,1,E12000004,East Midlands,851,148947
2016,Aged 60-64,1,E12000004,East Midlands,1180,130765
2016,Aged 65-69,1,E12000004,East Midlands,1961,137404
2016,Aged 70-74,1,E12000004,East Midlands,2461,107180
2016,Aged 75-79,1,E12000004,East Midlands,3069,74831
2016,Aged 80-84,1,E12000004,East Midlands,3614,51597
2016,Aged 85-89,1,E12000004,East Midlands,3586,27821
2016,Aged 90 and over,1,E12000004,East Midlands,3060,12308
2016,Aged under 1,2,E12000004,East Midlands,99,26296
2016,Aged 1 to 4,2,E12000004,East Midlands,13,107805
2016,Aged 5 to 9,2,E12000004,East Midlands,3,137713
2016,Aged 10-14,2,E12000004,East Midlands,10,126486
2016,Aged 15-19,2,E12000004,East Midlands,22,137414
2016,Aged 20-24,2,E12000004,East Midlands,24,158084
2016,Aged 25-29,2,E12000004,East Midlands,39,149065
2016,Aged 30-34,2,E12000004,East Midlands,63,148884
2016,Aged 35-39,2,E12000004,East Midlands,93,142946
2016,Aged 40-44,2,E12000004,East Midlands,163,150860
2016,Aged 45-49,2,E12000004,East Midlands,276,173208
2016,Aged 50-54,2,E12000004,East Midlands,421,172664
2016,Aged 55-59,2,E12000004,East Midlands,610,150673
2016,Aged 60-64,2,E12000004,East Midlands,821,134153
2016,Aged 65-69,2,E12000004,East Midlands,1351,142955
2016,Aged 70-74,2,E12000004,East Midlands,1823,113796
2016,Aged 75-79,2,E12000004,East Midlands,2469,85480
2016,Aged 80-84,2,E12000004,East Midlands,3402,65579
2016,Aged 85-89,2,E12000004,East Midlands,4507,44232
2016,Aged 90 and over,2,E12000004,East Midlands,6098,28976
2016,Aged under 1,0,E12000005,West Midlands,440,70623
2016,Aged 1 to 4,0,E12000005,West Midlands,59,291485
2016,Aged 5 to 9,0,E12000005,West Midlands,31,367271
2016,Aged 10-14,0,E12000005,West Midlands,36,339960
2016,Aged 15-19,0,E12000005,West Midlands,80,349358
2016,Aged 20-24,0,E12000005,West Midlands,146,377945
2016,Aged 25-29,0,E12000005,West Midlands,181,382321
2016,Aged 30-34,0,E12000005,West Midlands,292,375120
2016,Aged 35-39,0,E12000005,West Midlands,335,356132
2016,Aged 40-44,0,E12000005,West Midlands,545,363726
2016,Aged 45-49,0,E12000005,West Midlands,872,411867
